date,supplier,region,transport,delay,weather,demand,inventory,traffic,port_delay,order_value,fuel_cost,risk
2026-04-05,Supplier_122,4,0,4,0,0,33,0,1,4673,3.44,Medium
2026-01-21,Supplier_151,4,0,12,0,0,54,0,0,4331,5.06,Low
2026-01-11,Supplier_280,0,1,2,2,2,32,0,0,2672,2.68,Low
2025-04-17,Supplier_394,3,2,7,0,0,34,0,1,2110,4.01,Low
2025-10-04,Supplier_246,4,1,6,1,1,98,0,1,1976,3.69,Low
2025-10-10,Supplier_86,2,0,10,2,2,43,2,1,1500,4.68,High
2026-04-04,Supplier_285,3,2,3,0,2,40,0,0,1945,2.29,Low
2026-03-16,Supplier_325,0,2,11,0,1,41,0,1,2550,4.95,Medium
2025-07-09,Supplier_87,2,0,1,3,0,60,1,0,1966,2.58,Medium
2026-03-26,Supplier_216,3,2,3,2,0,44,1,1,4336,2.79,Medium
2026-04-08,Supplier_199,4,3,9,1,1,12,2,0,503,4.5,Medium
2025-07-07,Supplier_65,1,2,11,2,1,13,2,1,3946,5.15,High
2025-07-29,Supplier_480,2,0,12,0,1,17,2,0,3049,4.98,Medium
2026-02-21,Supplier_381,3,0,11,1,2,30,1,1,4130,4.27,Medium
2025-05-16,Supplier_246,3,1,5,1,2,52,0,0,3432,3.7,Medium
2025-07-06,Supplier_353,4,2,2,1,2,27,2,1,2812,2.34,Medium
2026-04-12,Supplier_424,1,3,2,1,1,77,0,1,1016,2.18,Medium
2025-07-03,Supplier_304,4,3,6,3,1,95,1,0,1882,3.7,Medium
2025-08-15,Supplier_325,3,1,7,1,1,21,0,0,609,3.64,Low
2026-03-30,Supplier_192,4,1,5,0,1,81,2,1,1636,2.76,Medium
2026-03-10,Supplier_427,3,2,5,2,1,6,0,1,529,2.97,Medium
2025-08-16,Supplier_452,4,0,9,2,0,19,0,0,886,4.01,High
2025-10-18,Supplier_48,0,0,3,0,1,84,0,0,4797,3.14,Low
2025-08-25,Supplier_261,3,3,9,1,1,8,2,0,4951,4.18,High
2026-03-23,Supplier_19,1,0,7,0,0,83,2,0,1953,3.54,Low
2025-09-25,Supplier_120,4,1,6,0,1,92,0,1,4339,3.6,Medium
2026-02-13,Supplier_343,4,1,11,3,1,76,0,0,1857,4.8,Medium
2025-12-27,Supplier_269,0,0,9,1,0,13,0,1,2391,4.06,Medium
2026-01-18,Supplier_247,4,1,12,3,1,75,2,0,3539,5.37,High
2025-06-26,Supplier_419,1,3,12,1,1,73,1,0,3184,5.19,High
2025-12-08,Supplier_453,0,3,8,1,2,17,1,1,1204,4.24,Low
2025-10-13,Supplier_95,1,1,3,0,2,17,0,0,2342,3.13,Low
2025-11-30,Supplier_40,0,1,4,3,1,92,1,0,2167,2.73,Low
2025-10-20,Supplier_34,3,2,5,1,0,53,0,1,2630,3.24,Low
2026-02-23,Supplier_378,1,0,11,1,2,20,1,1,1693,4.26,High
2025-12-28,Supplier_33,0,0,7,0,2,80,0,0,2457,3.95,Low
2026-01-04,Supplier_162,3,3,5,0,1,43,2,0,3943,3.02,Medium
2025-05-22,Supplier_173,1,0,11,1,0,10,2,1,2382,4.4,High
2025-06-06,Supplier_101,4,1,4,2,0,20,1,1,4135,3.44,Low
2025-04-27,Supplier_215,4,3,3,2,0,88,0,1,4863,3.2,Low
2026-02-26,Supplier_375,4,3,1,2,0,63,0,0,1319,2.08,Medium
2026-01-03,Supplier_49,4,0,3,0,1,11,2,1,4498,2.79,Low
2025-07-15,Supplier_41,2,1,12,1,2,30,1,1,587,5.45,Medium
2026-03-08,Supplier_407,1,2,7,0,1,10,2,0,3395,3.79,Low
2025-10-24,Supplier_46,4,3,4,1,0,36,2,1,1162,2.74,Medium
2025-10-03,Supplier_386,4,2,10,3,2,96,1,0,1613,4.75,High
2025-06-04,Supplier_402,3,2,6,2,2,9,0,0,1751,3.99,Low
2025-04-22,Supplier_440,1,0,12,0,0,71,2,0,4894,4.81,High
2026-01-31,Supplier_251,3,1,7,1,1,50,1,0,1464,3.51,Medium
2025-11-17,Supplier_171,4,0,2,1,1,39,1,0,1993,2.31,Low
2025-11-15,Supplier_279,4,1,2,2,2,39,0,1,855,2.04,Medium
2025-07-01,Supplier_273,1,3,6,1,1,90,0,0,2903,3.82,Low
2025-11-16,Supplier_285,2,3,8,2,0,68,2,1,4670,3.67,High
2025-04-23,Supplier_52,3,0,9,2,0,73,0,1,4634,4.12,Medium
2026-02-21,Supplier_96,2,3,5,3,0,44,0,0,1219,3.04,Medium
2026-01-01,Supplier_441,4,3,10,1,0,56,0,1,534,4.01,Medium
2025-06-28,Supplier_204,3,0,9,3,1,21,0,0,4937,3.96,Medium
2025-04-16,Supplier_54,2,3,10,0,2,13,0,1,3924,4.43,Medium
2026-03-23,Supplier_195,2,3,6,1,1,98,0,1,1146,3.95,Low
2026-02-26,Supplier_55,4,2,3,2,2,13,2,0,1469,2.75,Low
2025-09-10,Supplier_333,0,3,4,2,2,72,2,0,3783,3.26,Medium
2025-06-12,Supplier_185,3,1,3,2,2,72,2,0,569,2.45,Medium
2025-10-29,Supplier_456,2,2,3,1,2,72,0,0,2825,2.67,Low
2025-08-12,Supplier_128,4,1,9,0,1,82,1,1,4872,4.21,Low
2025-05-17,Supplier_214,1,1,8,0,2,27,2,0,1631,3.81,Medium
2026-04-06,Supplier_427,1,3,7,3,2,5,0,0,1914,3.66,High
2025-09-27,Supplier_118,2,3,10,0,1,7,1,1,3266,4.76,Medium
2025-06-01,Supplier_304,3,3,9,2,0,26,2,1,1456,4.53,Medium
2025-11-27,Supplier_332,1,3,4,1,1,19,2,0,3261,3.07,Medium
2026-02-14,Supplier_412,4,3,1,2,0,85,2,0,1227,1.93,Low
2025-12-12,Supplier_36,4,3,2,3,0,66,1,1,4754,2.15,Medium
2025-10-01,Supplier_140,2,3,6,1,2,33,1,0,4901,3.36,Medium
2026-04-10,Supplier_150,0,3,8,1,0,39,0,0,1491,4.31,Low
2025-06-21,Supplier_73,4,1,11,1,1,62,1,1,3001,5.12,High
2026-02-03,Supplier_410,1,1,1,0,2,79,0,0,4103,2.16,Medium
2025-06-20,Supplier_409,4,2,4,1,1,90,2,0,4403,3.17,Low
2026-01-17,Supplier_322,4,3,9,3,1,60,0,0,2220,4.59,High
2025-11-29,Supplier_59,2,0,11,2,2,34,1,0,4099,5.01,High
2025-11-13,Supplier_492,2,0,11,2,2,20,1,1,542,5.21,Medium
2026-03-24,Supplier_232,2,3,1,2,1,43,0,0,4539,2.38,Medium
2025-09-02,Supplier_485,2,0,8,3,1,57,1,0,3809,3.93,High
2025-06-23,Supplier_459,4,1,1,3,0,75,0,0,568,1.93,Low
2026-03-13,Supplier_249,0,2,9,2,2,26,0,0,1915,4.72,Medium
2025-04-20,Supplier_453,0,1,3,1,0,17,2,1,4411,3.09,Low
2025-12-23,Supplier_420,2,3,9,3,2,36,2,0,4616,4.67,High
2025-08-15,Supplier_262,4,0,6,1,2,20,0,1,1039,3.69,Medium
2026-02-14,Supplier_235,4,2,8,0,1,9,2,1,1893,4.1,Low
2025-11-26,Supplier_429,0,2,4,0,1,66,1,0,1969,3.07,Low
2025-04-28,Supplier_466,3,3,6,2,1,73,0,0,3950,3.02,Low
2025-11-07,Supplier_291,0,2,5,1,2,85,1,0,2672,3.22,Low
2026-01-04,Supplier_98,3,2,10,0,2,44,0,0,1366,4.79,Medium
2025-05-08,Supplier_486,3,1,5,3,0,30,0,1,1769,3.15,Medium
2025-08-21,Supplier_434,2,0,12,3,1,26,2,0,1847,4.76,Medium
2026-04-13,Supplier_2,3,1,10,1,2,29,1,0,2607,4.08,Medium
2025-05-08,Supplier_27,1,2,12,1,0,42,0,1,3189,4.78,Medium
2025-12-01,Supplier_456,4,0,1,2,2,80,2,1,1362,1.83,Medium
2026-02-06,Supplier_95,2,3,5,0,2,60,2,0,3983,2.98,Medium
2026-02-08,Supplier_35,3,1,11,0,2,34,2,1,2321,5.06,High
2025-11-22,Supplier_139,0,3,6,1,0,26,0,1,736,3.57,Medium
2026-01-07,Supplier_38,2,0,7,0,1,6,1,0,1460,3.79,Low
2025-05-17,Supplier_383,0,1,11,3,1,61,1,0,3599,4.67,Medium
2025-10-07,Supplier_457,0,3,12,1,1,94,1,1,3898,4.75,High
2025-08-02,Supplier_388,1,3,10,3,2,21,2,1,2189,4.09,Medium
2025-06-20,Supplier_121,0,0,9,3,2,23,2,1,4127,4.06,Medium
2025-08-01,Supplier_402,4,0,6,1,1,9,2,1,3917,3.16,Low
2025-09-18,Supplier_463,2,0,10,0,0,33,0,0,1912,4.16,Medium
2025-07-02,Supplier_43,1,2,10,3,0,45,0,1,1855,4.63,Medium
2025-12-11,Supplier_267,2,2,10,1,2,70,1,0,1861,4.86,Medium
2025-04-29,Supplier_284,3,1,6,0,1,91,2,0,4665,3.2,Medium
2026-04-14,Supplier_198,4,3,6,1,2,38,0,1,1376,3.5,Medium
2025-11-27,Supplier_440,3,0,6,0,0,84,0,1,3401,3.51,Low
2026-02-04,Supplier_22,4,3,8,2,2,75,0,1,1190,3.91,Medium
2025-05-26,Supplier_57,4,1,4,2,1,51,0,0,4272,3.39,Low
2025-11-27,Supplier_153,0,1,11,2,0,44,0,0,523,4.87,Medium
2025-07-03,Supplier_193,3,3,12,2,0,34,2,1,3862,5.04,High
2025-11-01,Supplier_404,0,0,8,2,2,47,2,0,2112,4.15,High
2025-06-12,Supplier_97,1,1,11,3,0,84,0,0,2071,4.45,High
2025-08-20,Supplier_165,1,1,10,0,0,76,2,1,4771,4.87,Medium
2025-07-22,Supplier_422,3,2,2,3,1,16,2,1,4228,2.95,Medium
2025-09-28,Supplier_416,2,1,1,1,1,73,1,1,1813,2.08,Medium
2025-05-10,Supplier_62,1,2,12,0,2,52,0,0,684,4.98,Medium
2025-12-05,Supplier_486,1,0,12,0,0,7,0,1,2879,4.96,Medium
2025-09-16,Supplier_139,0,0,8,1,1,69,0,1,4346,4.35,Medium
2025-05-26,Supplier_356,3,1,7,0,1,55,2,0,4971,3.97,Medium
2025-07-22,Supplier_490,4,1,5,1,0,19,0,1,1236,3.12,Medium
2026-01-23,Supplier_46,3,2,5,0,0,93,2,1,604,3.1,Medium
2025-10-20,Supplier_495,4,0,1,0,0,88,2,0,892,2.23,Low
2025-09-23,Supplier_368,1,0,8,2,2,25,2,0,1268,3.76,High
2025-05-23,Supplier_261,4,2,9,0,1,43,0,1,3613,4.61,Low
2025-10-24,Supplier_426,4,1,11,0,2,67,2,0,3187,4.74,High
2026-03-26,Supplier_460,1,1,4,0,2,80,2,1,756,2.55,Medium
2025-11-23,Supplier_257,0,3,1,1,2,23,2,0,3605,1.78,Low
2025-10-28,Supplier_109,0,2,10,0,0,21,2,1,4813,4.99,Medium
2025-06-03,Supplier_316,0,3,2,0,0,98,2,1,862,2.04,Medium
2025-06-19,Supplier_103,3,3,2,2,2,16,0,0,4041,2.72,Medium
2025-12-25,Supplier_487,2,0,3,0,1,76,1,1,2429,2.51,Medium
2025-09-24,Supplier_50,1,0,5,3,0,81,2,0,1953,2.92,Medium
2025-07-18,Supplier_124,4,1,1,3,1,81,0,1,1198,2.03,Medium
2025-12-23,Supplier_222,4,1,4,1,0,11,0,1,631,2.52,Low
2025-09-05,Supplier_134,1,3,5,3,1,76,1,1,2235,3.05,Medium
2025-07-19,Supplier_139,4,1,4,2,2,28,1,0,4940,3.32,Low
2025-05-22,Supplier_142,2,0,2,1,0,50,1,0,3386,2.89,Low
2026-01-26,Supplier_405,0,1,11,1,1,45,1,1,3097,5.09,High
2025-09-20,Supplier_213,1,2,9,1,1,41,0,1,3328,4.66,Medium
2025-11-28,Supplier_356,1,3,6,0,2,79,2,0,3873,3.91,Medium
2025-10-23,Supplier_483,0,1,2,1,2,32,0,0,3475,2.02,Low
2025-05-26,Supplier_287,4,1,8,3,2,13,2,0,3748,3.82,Medium
2025-10-27,Supplier_366,3,2,2,2,0,50,2,0,2349,2.68,Low
2025-07-08,Supplier_418,0,2,5,2,2,83,0,0,2375,3.01,Medium
2025-06-02,Supplier_174,1,3,7,3,2,87,1,0,3049,3.73,High
2025-07-13,Supplier_430,2,2,1,2,0,20,1,0,4307,2.51,Medium
2026-01-04,Supplier_331,1,3,7,3,0,51,0,1,4514,3.87,Medium
2025-08-16,Supplier_140,2,3,11,2,0,63,2,0,1940,4.47,High
2025-06-24,Supplier_226,0,1,2,3,1,13,0,0,2634,2.49,Medium
2026-01-28,Supplier_399,4,2,4,0,1,9,2,0,2672,2.88,Medium
2025-05-19,Supplier_38,4,3,12,3,1,26,1,1,2793,5.45,High
2025-05-14,Supplier_417,1,2,3,1,0,19,0,0,2347,3.22,Low
2025-07-17,Supplier_121,1,3,6,3,0,88,1,0,3841,3.55,Low
2025-12-31,Supplier_255,2,0,10,2,1,81,0,1,4946,4.82,Medium
2025-10-08,Supplier_398,2,1,10,3,1,76,1,0,4427,4.77,High
2025-09-09,Supplier_150,0,3,1,0,2,55,1,0,1616,2.55,Medium
2026-03-22,Supplier_451,3,1,10,3,0,36,1,0,510,4.31,High
2025-11-18,Supplier_78,0,3,9,0,2,23,2,0,4925,4.68,Medium
2025-10-08,Supplier_138,3,3,12,0,2,8,2,1,1241,5.41,High
2025-06-13,Supplier_485,0,1,11,0,0,48,1,0,3092,5.12,High
2025-06-01,Supplier_444,4,1,7,3,0,62,0,1,4971,3.6,Low
2025-09-07,Supplier_278,4,1,6,3,1,37,2,0,1465,3.43,High
2025-08-16,Supplier_286,2,3,12,1,1,62,0,0,719,5.05,Medium
2025-09-19,Supplier_112,2,1,1,1,1,22,0,1,4401,1.87,Low
2026-04-12,Supplier_446,3,3,10,1,0,68,0,1,3167,4.81,Medium
2025-04-16,Supplier_153,0,3,12,1,1,62,1,1,1858,4.64,High
2025-08-27,Supplier_104,4,1,11,0,2,32,2,0,4958,4.8,High
2026-02-26,Supplier_432,0,2,2,3,1,58,2,0,954,2.36,Low
2025-05-07,Supplier_222,3,3,10,3,2,26,1,1,961,4.94,Medium
2025-08-13,Supplier_150,4,1,8,3,1,92,2,1,4776,3.65,Medium
2026-01-21,Supplier_192,0,1,5,0,1,89,1,1,4405,3.32,Low
2026-02-11,Supplier_249,1,3,10,2,2,73,0,0,1990,4.86,Low
2025-10-24,Supplier_225,4,2,10,1,0,37,1,1,2726,4.72,High
2025-05-05,Supplier_367,2,3,7,0,2,15,2,1,3522,4.18,Low
2025-08-18,Supplier_465,4,0,6,1,0,12,1,0,3056,3.65,Low
2025-07-19,Supplier_194,4,2,9,2,1,81,0,1,1579,4.27,Medium
2026-02-12,Supplier_259,4,3,3,2,1,19,0,1,3040,2.34,Medium
2025-07-13,Supplier_464,1,0,4,0,0,46,1,0,2600,3.33,Low
2026-01-08,Supplier_14,0,0,3,0,1,71,1,1,4915,2.91,Medium
2026-01-09,Supplier_306,4,1,7,1,0,23,0,0,2736,3.89,Low
2025-09-10,Supplier_318,0,1,1,2,0,77,0,1,2809,2.3,Medium
2026-03-02,Supplier_13,2,2,1,1,0,13,1,0,578,2.67,Low
2025-12-01,Supplier_197,2,2,7,0,2,7,1,1,2859,4.15,Low
2026-01-14,Supplier_106,0,3,1,1,0,76,2,0,4479,2.18,Medium
2026-01-29,Supplier_113,4,0,5,1,0,72,0,0,2221,2.75,Low
2025-06-12,Supplier_276,2,1,10,3,1,67,1,0,3617,4.32,Medium
2025-10-24,Supplier_315,1,1,6,2,0,74,1,0,4267,3.3,Low
2026-01-26,Supplier_491,3,1,11,0,2,43,2,0,3466,5.16,Medium
2026-02-24,Supplier_193,4,2,6,2,2,39,0,1,3916,3.77,Medium
2025-12-21,Supplier_139,0,1,10,1,2,54,2,1,1622,4.64,High
2025-07-06,Supplier_169,2,0,1,3,1,48,2,1,3594,2.73,Medium
2025-11-05,Supplier_101,0,2,12,2,1,13,0,0,856,4.57,High
2026-01-08,Supplier_355,2,1,10,3,1,47,0,0,2802,4.38,Medium
2025-06-21,Supplier_303,3,2,11,0,0,45,1,1,3595,4.67,High
2025-06-29,Supplier_481,1,0,6,1,0,62,0,0,2634,3.13,Medium
2025-12-27,Supplier_368,2,3,8,1,0,41,1,0,3741,3.59,Medium
2025-09-11,Supplier_188,0,1,7,2,1,53,2,1,702,3.96,Medium
2026-04-08,Supplier_392,2,2,8,0,1,48,1,0,3286,3.93,Low
2025-07-14,Supplier_314,3,1,1,3,1,57,2,0,1571,2.04,Medium
2025-07-05,Supplier_205,0,1,4,0,2,69,2,1,3595,3.18,Low
2026-02-07,Supplier_125,2,1,5,0,2,95,0,1,1196,3.22,Low
2026-02-19,Supplier_351,1,1,5,3,0,17,0,0,1221,3.16,Medium
2025-11-21,Supplier_333,2,3,3,2,2,86,0,1,4048,2.57,Medium
2026-02-12,Supplier_474,0,1,2,1,0,74,0,1,2513,2.59,Low
2026-03-22,Supplier_225,1,0,1,2,2,5,2,0,4318,2.32,Medium
2025-11-11,Supplier_390,1,3,7,3,1,65,0,1,1198,3.8,Medium
2026-01-03,Supplier_99,0,0,5,2,2,86,1,1,4918,3.23,Low
2025-12-05,Supplier_456,1,3,2,1,2,57,0,1,4942,2.62,Medium
2025-07-20,Supplier_224,3,0,6,2,1,36,2,1,1485,3.86,Medium
2025-11-25,Supplier_142,0,0,12,2,1,13,0,1,3894,5.18,High
2025-09-19,Supplier_235,0,0,10,2,1,98,2,0,4951,4.05,High
2025-12-09,Supplier_314,4,1,7,3,2,91,1,0,1671,3.99,Medium
2025-12-05,Supplier_276,2,0,3,2,1,44,0,0,985,3.07,Medium
2025-12-06,Supplier_287,1,1,6,0,1,67,1,0,2253,3.75,Medium
2025-12-07,Supplier_419,0,0,2,3,2,74,1,1,4616,2.67,Medium
2025-05-27,Supplier_139,1,2,8,1,0,10,2,1,4875,4.05,High
2025-07-22,Supplier_207,1,0,8,1,1,59,2,1,548,4.18,Medium
2026-04-07,Supplier_414,3,1,7,1,1,42,2,0,4254,3.25,Medium
2025-06-09,Supplier_420,1,0,10,3,0,59,1,1,1296,4.48,Medium
2025-04-28,Supplier_34,2,0,1,3,0,48,1,1,2698,1.92,Medium
2025-12-26,Supplier_315,0,2,1,0,0,82,0,0,2847,1.91,Low
2025-09-13,Supplier_183,4,0,1,1,2,22,2,0,675,2.37,Low
2025-05-08,Supplier_429,4,0,10,3,0,20,1,1,4765,4.93,Medium
2025-07-28,Supplier_30,0,3,4,2,0,49,1,1,3970,2.95,Low
2025-06-01,Supplier_329,3,1,7,2,0,45,2,0,3214,3.74,High
2026-03-27,Supplier_249,2,2,7,1,2,26,1,0,2740,3.58,Medium
2026-02-12,Supplier_381,1,1,5,1,2,83,0,0,4426,3.4,Medium
2026-01-03,Supplier_274,1,1,1,1,1,12,0,1,4208,2.46,Low
2026-02-12,Supplier_178,1,0,2,0,0,62,1,0,2774,2.03,Low
2025-12-07,Supplier_68,2,0,4,0,1,9,0,0,3269,3.42,Low
2025-09-03,Supplier_277,3,0,11,0,0,31,2,0,3285,4.78,Medium
2026-03-06,Supplier_310,0,2,3,3,2,98,0,0,4426,2.32,Low
2025-06-03,Supplier_327,0,2,3,0,0,22,2,1,2904,2.51,Low
2025-07-16,Supplier_472,2,3,7,3,0,98,2,1,3308,3.37,High
2025-05-19,Supplier_320,2,2,9,1,0,39,2,1,1134,3.79,Medium
2026-03-01,Supplier_129,1,2,9,0,2,43,1,0,4769,4.37,Low
2025-07-04,Supplier_103,3,2,5,0,0,53,1,1,3012,3.47,Low
2025-10-03,Supplier_19,2,1,9,1,2,11,1,0,2340,4.17,Medium
2025-08-12,Supplier_500,1,0,1,3,1,52,0,1,2818,2.14,Low
2026-02-06,Supplier_393,2,2,11,3,0,99,1,0,2877,4.54,High
2025-10-15,Supplier_362,3,1,11,0,1,14,0,1,4187,4.67,Low
2025-04-28,Supplier_260,0,2,8,1,2,22,1,1,4109,4.0,Medium
2025-10-25,Supplier_330,1,2,12,0,1,29,1,0,1142,4.53,High
2025-05-07,Supplier_149,1,2,5,2,1,35,2,1,2722,2.86,Medium
2025-06-18,Supplier_355,4,2,6,3,2,36,0,0,3960,3.31,Medium
2025-09-05,Supplier_213,4,3,2,2,2,21,0,0,818,2.44,Medium
2025-08-22,Supplier_228,3,2,2,3,2,82,2,0,1949,2.87,Low
2026-03-10,Supplier_457,1,2,10,1,0,56,2,0,2368,4.94,High
2025-10-27,Supplier_17,4,3,9,1,1,15,2,0,3376,4.2,High
2025-05-26,Supplier_362,4,1,12,1,0,8,0,0,535,5.0,High
2026-01-11,Supplier_48,4,0,10,3,1,61,1,0,3222,4.28,High
2026-02-15,Supplier_323,3,2,9,3,1,27,1,1,4343,4.15,High
2025-11-10,Supplier_276,4,2,11,0,0,28,2,1,4451,4.59,Medium
2025-10-04,Supplier_281,1,2,2,3,2,92,2,0,3663,2.86,Medium
2025-05-18,Supplier_193,1,2,4,2,0,19,2,1,2961,3.47,Low
2025-06-02,Supplier_322,3,1,1,1,2,81,1,0,1110,2.72,Medium
2025-12-21,Supplier_80,4,1,11,2,0,72,2,0,828,4.43,Medium
2025-05-02,Supplier_458,3,1,4,2,2,7,0,1,2527,3.34,Low
2025-07-01,Supplier_186,2,1,4,2,1,13,0,1,900,2.86,Low
2025-05-31,Supplier_297,0,2,5,2,1,13,2,0,3821,3.13,Medium
2025-06-17,Supplier_74,4,1,2,0,2,31,2,1,4146,2.29,Low
2026-01-02,Supplier_14,0,1,5,3,2,24,0,1,1313,3.12,Medium
2026-01-12,Supplier_449,1,1,8,3,1,17,2,1,4205,3.94,High
2025-11-29,Supplier_470,4,3,10,2,1,98,2,1,3517,4.93,High
2025-09-05,Supplier_421,1,2,5,0,1,63,0,0,742,3.46,Low
2025-05-25,Supplier_57,2,0,8,3,2,71,0,1,2088,3.89,Medium
2026-02-02,Supplier_382,4,2,11,0,0,19,1,1,3825,5.06,Medium
2025-11-13,Supplier_298,1,1,6,1,2,97,0,0,4110,3.31,Medium
2026-01-26,Supplier_255,1,0,5,2,1,32,0,0,3454,3.15,Medium
2026-02-03,Supplier_88,0,3,12,1,0,24,0,1,4201,5.45,High
2026-04-09,Supplier_326,0,0,12,1,1,8,1,0,1759,4.9,High
2025-07-07,Supplier_479,3,3,12,3,0,77,2,0,3833,4.73,Medium
2026-02-21,Supplier_289,0,3,2,3,2,73,0,0,1308,2.65,Medium
2025-12-19,Supplier_431,4,1,3,2,0,90,2,0,1968,2.91,Low
2025-06-14,Supplier_481,3,1,8,3,2,38,0,0,2256,3.5,High
2026-02-18,Supplier_460,0,2,1,0,2,5,1,1,1695,1.98,Medium
2025-10-30,Supplier_463,4,3,7,2,1,8,1,0,4272,3.93,Medium
2025-10-13,Supplier_484,1,2,9,2,2,74,1,1,4010,3.82,Medium
2026-03-07,Supplier_183,0,3,3,2,0,78,2,0,2887,2.66,Medium
2025-12-21,Supplier_207,3,1,6,1,0,67,0,1,3098,3.51,Low
2025-10-31,Supplier_396,0,0,4,2,2,26,2,1,2264,3.44,Medium
2026-03-02,Supplier_97,2,2,4,3,2,69,0,1,553,3.29,Low
2025-07-31,Supplier_457,0,3,2,3,2,18,0,0,546,2.51,Low
2025-10-17,Supplier_424,4,3,2,0,2,73,0,1,2281,2.44,Low
2025-04-27,Supplier_9,0,0,12,2,0,93,2,0,4562,5.3,High
2026-02-15,Supplier_245,0,2,1,3,2,23,2,0,3829,1.91,Medium
2025-06-30,Supplier_448,3,0,3,3,0,56,2,1,3065,2.36,Medium
2025-07-19,Supplier_264,0,2,1,3,2,53,1,0,3390,1.96,Medium
2025-07-29,Supplier_347,4,2,5,2,2,39,2,1,2085,3.21,High
2025-11-11,Supplier_325,0,3,2,0,2,24,2,1,563,2.45,Low
2026-03-13,Supplier_397,3,2,9,1,1,17,0,1,4738,3.85,Medium
2025-11-02,Supplier_224,1,1,3,3,0,65,2,0,1676,2.3,Medium
2025-04-17,Supplier_12,0,0,6,3,1,92,1,0,1329,3.65,Medium
2025-08-07,Supplier_4,3,3,11,3,2,57,2,0,3646,4.91,High
2025-10-18,Supplier_113,1,0,4,0,1,34,2,0,3694,3.34,Low
2025-06-24,Supplier_151,0,1,12,1,0,13,0,1,1751,5.06,High
2025-06-20,Supplier_397,0,1,11,2,0,84,0,1,3048,4.89,High
2025-05-21,Supplier_238,1,1,10,2,0,97,2,0,3683,4.41,Medium
2025-09-02,Supplier_255,2,2,1,2,2,82,2,1,1788,1.98,Medium
2025-08-09,Supplier_295,0,0,8,0,0,40,1,0,3848,4.41,Low
2025-07-09,Supplier_238,2,2,6,2,1,75,2,1,3257,3.13,Low
2025-05-16,Supplier_229,0,3,7,3,2,31,1,1,2792,3.57,High
2025-06-30,Supplier_490,0,0,2,3,2,62,0,1,4575,2.15,Medium
2025-07-08,Supplier_172,0,2,1,2,1,55,2,0,4570,2.22,Medium
2025-12-31,Supplier_265,0,2,12,0,0,54,0,1,2957,5.47,Medium
2026-04-07,Supplier_191,0,3,10,1,0,6,2,1,901,4.73,Medium
2025-09-26,Supplier_135,4,3,9,2,0,68,1,1,3308,3.96,High
2026-01-01,Supplier_80,4,1,8,3,1,13,2,1,2347,3.6,High
2025-08-24,Supplier_98,4,2,7,2,1,84,2,1,2200,4.02,High
2025-10-10,Supplier_243,1,3,4,0,0,87,0,1,3338,2.85,Low
2025-08-12,Supplier_182,4,3,3,3,0,45,1,0,737,2.88,Low
2025-09-17,Supplier_115,2,3,9,0,2,14,0,0,1952,4.08,Low
2026-02-15,Supplier_216,0,2,9,0,1,46,1,0,2057,3.89,Medium
2025-10-06,Supplier_499,0,3,5,2,1,71,0,1,3311,3.68,Low
2025-11-14,Supplier_395,4,3,4,0,0,32,2,0,1411,2.78,Low
2026-03-22,Supplier_222,1,2,2,1,2,99,0,1,4818,2.1,Medium
2025-08-26,Supplier_340,4,2,6,1,1,69,0,0,2460,3.89,Medium
2025-04-21,Supplier_49,0,3,6,0,2,43,2,0,1572,3.97,Medium
2025-09-30,Supplier_9,2,0,2,1,2,31,2,0,1117,2.05,Medium
2025-04-22,Supplier_93,3,1,6,0,0,36,0,0,1222,3.31,Low
2026-03-02,Supplier_395,4,2,11,1,2,29,2,1,2666,5.1,Medium
2025-10-05,Supplier_388,2,2,2,2,2,22,2,0,1738,2.51,Medium
2026-01-05,Supplier_213,2,0,5,2,1,61,2,1,4605,3.35,Medium
2025-10-23,Supplier_100,1,0,1,3,1,47,1,1,3244,2.22,Low
2025-12-15,Supplier_55,1,0,10,2,1,94,1,1,878,4.0,Medium
2025-11-25,Supplier_369,4,2,4,3,1,41,0,1,2789,2.75,Medium
2025-06-10,Supplier_463,2,3,8,3,1,69,1,1,4184,3.68,High
2026-03-30,Supplier_219,4,0,11,2,2,49,1,1,590,5.12,Medium
2025-08-14,Supplier_442,1,1,3,0,0,57,0,1,4300,2.96,Low
2026-01-11,Supplier_55,3,0,7,1,2,66,0,0,4807,4.08,Low
2025-12-05,Supplier_295,3,1,1,3,1,14,1,0,1636,2.41,Medium
2025-09-08,Supplier_145,3,1,6,2,1,52,1,1,3362,3.54,Low
2025-08-07,Supplier_442,2,1,3,1,1,58,2,0,879,2.9,Medium
2025-12-05,Supplier_236,0,2,2,3,1,87,2,0,3190,2.12,Low
2025-07-28,Supplier_8,2,2,6,3,1,52,2,0,2793,3.09,High
2025-07-21,Supplier_385,1,1,7,1,1,98,2,1,4354,4.24,Medium
2025-11-19,Supplier_172,1,0,5,3,1,19,0,0,802,3.13,Low
2025-11-12,Supplier_350,2,1,7,1,1,69,1,1,1140,3.66,Low
2025-10-21,Supplier_444,0,0,6,2,1,43,1,1,4267,3.92,Low
2026-01-01,Supplier_252,3,3,4,3,1,15,2,1,4081,3.31,High
2026-03-10,Supplier_241,1,2,6,1,2,45,2,0,3035,3.09,Medium
2025-06-02,Supplier_210,1,0,2,3,1,9,2,1,1164,2.19,Medium
